"No.","HS Code","HS Description","Suppl. Unit","Special Permission","Duty Tax Rate","Excise Tax Rate","VAT Rate","Sur Tax Rate","With Hold Rate","Second Schedule 1","Second Schedule 2","Export Duty Tax Rate"
"5285.0","84553000","-ROLLS FOR ROLLING MILLS","UN","","05","0","15","10","3","0","0","0"
"5286.0","84559000","-other Parts of metal-rolling mills (excl. rolls)","UN","","05","0","15","10","3","0","0","0"
"5287.0","84561000","-OPERATED BY LASER OR OTHER LIGHT OR PHOTONBEAM PROCESSES","UN","","05","0","15","10","3","0","0","0"
"5288.0","84562000","-OPERATED BY ULTRASONIC PROCESSES","UN","","05","0","15","10","3","0","0","0"
"5289.0","84563000","-OPERATED BY ELECTRO-DISCHARGE PROCESSES","UN","","05","0","15","10","3","00","0","0"
"5290.0","84569000","-Other","UN","","05","0","15","10","3","0","0","0"
"5291.0","84569100","Machine-tools for dry-etching patterns on semiconductor materials","UN","","05","0","15","10","3","0","0","0"
"5292.0","84569900","Machine-tools nes","UN","","05","0","15","10","3","0","0","0"
"5293.0","84571000","-Machining centres for working metal","UN","","05","0","15","10","3","0","0","0"
"5294.0","84572000","-Unit contruction machines (single station) for working metal","UN","","05","0","15","10","3","0","0","0"
"5295.0","84573000","-Multi-station transfer machines for working metal","UN","","05","0","15","10","3","0","0","0"
"5296.0","84581100","-Horizontal lathes for removing metal, --numerically controlled","UN","","05","0","15","10","3","0","0","0"
"5297.0","84581900","-other Horizontal lathes for removing metal (excl. numerically controlled)","UN","","05","0","15","10","3","0","0","0"
"5298.0","84589100","--Lathes for removing metal, nes, numerically controlled","UN","","05","0","15","10","3","0","0","0"
"5299.0","84589900","--other Lathes for removing metal, nes (excl. numerically controlled)","UN","","05","0","15","10","3","0","0","0"
"5300.0","84591000","-Way-type unit head machines for drilling, boring... by removing metal","UN","","05","0","15","10","3","0","0","0"
"5301.0","84592100","-Drilling machines for removing metal:-- numerically controlled, nes","UN","","05","0","15","10","3","0","0","0"
"5302.0","84592900","--other Drilling machines for removing metal, nes","UN","","05","0","15","10","3","0","0","0"
"5303.0","84593100","-Boring-milling machines for metal:-- numerically controlled, nes","UN","","05","0","15","10","3","0","0","0"
"5304.0","84593900","--other Boring-milling machines for metal, nes","UN","","05","0","15","10","3","0","0","0"
"5305.0","84594000","-other Boring machines for metal, nes","UN","","05","0","15","10","3","0","0","0"
"5306.0","84595100","-Milling machines, knee-type, for metal:-- numerically controlled","UN","","05","0","15","10","3","0","0","0"
"5307.0","84595900","--other Milling machines, knee-type, for metal (excl. numerically controlled)","UN","","05","0","15","10","3","0","0","0"
"5308.0","84596100","--Milling machines for metal:-- numerically controlled (excl. knee-type)","UN","","05","0","15","10","3","0","0","0"
"5309.0","84596900","--other Milling machines for metal, nes","UN","","05","0","15","10","3","0","0","0"
"5310.0","84597000","-other Threading or tapping machines for metal, worked by removing metal, nes","UN","","05","0","15","10","3","0","0","0"
"5311.0","84601100","-Flat-surface grinding machines, 0.01mm accuracy:-- numerically controlled","UN","","05","0","15","10","3","0","0","0"
"5312.0","84601900","--other Flat-surface grinding machines, 0.01mm accuracy, nes","UN","","05","0","15","10","3","0","0","0"
"5313.0","84602100","-Grinding machines, nes, accurate to 0.01mm --numerically controlled:","UN","","05","0","15","10","3","0","0","0"
"5314.0","84602900","--other Grinding machines, nes, accurate to 0.01mm","UN","","05","0","15","10","3","0","0","0"
"5315.0","84603100","-Sharpening (tool or cutter grinding) machines:-- numerically controlled","UN","","05","0","15","10","3","0","0","0"
"5316.0","84603900","--other Sharpening (tool or cutter grinding) machines, nes","UN","","05","0","15","10","3","0","0","0"
"5317.0","84604000","-Honing or lapping machines, for working metal","UN","","05","0","15","10","3","0","0","0"
"5318.0","84609000","-other Machines for deburring, grinding, polishing, etc, metal, nes","UN","","05","0","15","10","3","0","0","0"
"5319.0","84612000","-Shaping or slotting machines for working metal or cermets","UN","","05","0","15","10","3","0","0","0"
"5320.0","84613000","-Broaching machines for working metal or cermets","UN","","05","0","15","10","3","0","0","0"
"5321.0","84614000","-Gear cutting/grinding/finishing machines for working metal or cermets","UN","","05","0","15","10","3","0","0","0"
"5322.0","84615000","-Sawing or cutting-off machines for working metal or cermets","UN","","05","0","15","10","3","0","0","0"
"5323.0","84619000","-other Machine tools working by removing metal or cermets,nes","UN","","05","0","15","10","3","00","0","0"
"5324.0","84621000","-Forging or die-stamping machines (incl. presses) and hammers","UN","","05","0","15","10","3","0","0","0"
"5325.0","84622100","-Bending, folding... machines (incl. presse --numerically control","UN","","05","0","15","10","3","00","0","0"
"5326.0","84622900","--other Bending, folding, straightening or flattening machines (incl. presses)","UN","","05","0","15","10","3","0","0","0"
"5327.0","84623100","-Shearing machines (incl. presses):-- numerically controlled","UN","","05","0","15","10","3","0","0","0"
"5328.0","84623900","--other Shearing machines (incl. presses), nes","UN","","05","0","15","10","3","0","0","0"
"5329.0","84624100","-Punching or notching machines (incl. presses):-- numerically controlled","UN","","05","0","15","10","3","0","0","0"
"5330.0","84624900","--other Punching or notching machines (incl. presses), nes","UN","","05","0","15","10","3","0","0","0"
"5331.0","84629100","-other:--Hydraulic presses for working metals or metal carbides","UN","","05","0","15","10","3","0","0","0"
"5332.0","84629900","--other Presses (excl. hydraulic) for working metals or metal carbides","UN","","05","0","15","10","3","0","0","0"
"5333.0","84631000","-Draw-benches for bars, tubes, profiles or the like","UN","","05","0","15","10","3","0","0","0"
"5334.0","84632000","-Thread rolling machines for working metal, without removing material","UN","","05","0","15","10","3","0","0","0"
"5335.0","84633000","-Machines for working wire, without removing material","UN","","05","0","15","10","3","0","0","0"
"5336.0","84639000","-other Machine-tools for working metal, without removing material, nes","UN","","05","0","15","10","3","0","0","0"
"5337.0","84641000","-Sawing machines, for workingstone, ceramics, concrete, etc","UN","","05","0","15","10","3","0","0","0"
"5338.0","84642000","-Grinding or polishing machines, for working stone, ceramics, etc","UN","","05","0","15","10","3","0","0","0"
"5339.0","84649000","-other Machine-tools for working stone, ceramics, concrete, etc","UN","","05","0","15","10","3","0","0","0"
"5340.0","84651000","-Machines which can change operation without changing tools","UN","","05","0","15","10","3","0","0","0"
"5341.0","84659100","-other:--Sawing machines for working wood, cork, bone, hard rubber, etc","UN","","05","0","15","10","3","0","0","0"
"5342.0","84659200","--Planing, milling or moulding machines for working wood, cork, bone, etc","UN","","05","0","15","10","3","0","0","0"
"5343.0","84659300","--Grinding, sanding or polishing machines for working wood, cork, etc","UN","","05","0","15","10","3","0","0","0"
"5344.0","84659400","--Bending or assembling machines for working wood, cork, bone, etc","UN","","05","0","15","10","3","0","0","0"
"5345.0","84659500","--Drilling or morticing machines for working wood, cork, bone, etc","UN","","05","0","15","10","3","0","0","0"
"5346.0","84659600","--Splitting, slicing or paring machines for working wood, cork, bone, etc","UN","","05","0","15","10","3","0","0","0"
"5347.0","84659900","--other Machine-tools, nes, for working wood, cork, bone, hard rubber, etc","UN","","05","0","15","10","3","0","0","0"
"5348.0","84661000","-Tool holders and self-opening dieheads","UN","","05","0","15","10","3","0","0","0"
"5349.0","84662000","-Work holders for machine-tools","UN","","05","0","15","10","3","0","0","0"
"5350.0","84663000","-Dividing heads and other special attachments for machine-tools","UN","","05","0","15","10","3","00","0","0"
"5351.0","84669100","-other:--Parts and accessories for machines of 84.64","UN","","05","0","15","10","3","00","0","0"
"5352.0","84669200","--Parts and accessories for machines of 84.65","","","05","0","15","10","3","00","0","0"
"5353.0","84669300","--Parts and accessories for machines of 84.56 to 84.61","UN","","05","0","15","10","3","0","0","0"
"5354.0","84669400","--Parts and accessories for machines of 84.62 to 84.63","UN","","05","0","15","10","3","00","0","0"
"5355.0","84671100","-PNEUMATIC:-- TOOLS, ROTARY TYPE, FOR WORKING IN THE HAND","UN","","05","0","15","10","3","0","0","0"
"5356.0","84671900","--other PNEUMATIC TOOLS (EXCL. ROTARY TYPE), FOR WORKING IN THE HAND","UN","","05","0","15","10","3","00","0","0"
"5357.0","84672100","--DRILLS OF ALL KINDS;WITH SELF-CONTAINED ELECTRIC MOTOR","UN","","05","0","15","10","3","0","0","0"
"5358.0","84672200","--SAWS;WITH SELF-CONTAINED ELECTRIC MOTOR","UN","","05","0","15","10","3","0","0","0"
"5359.0","84672900","--OTHER TOOLS FOR WORKING IN THE HAND;WITH SELF-CONTAINED ELECTRIC MOTOR","UN","","05","0","15","10","3","00","0","0"
"5360.0","84678100","--CHAIN SAWS WITH NON-ELECTRIC MOTOR","UN","","05","0","15","10","3","0","0","0"
"5361.0","84678900","--other TOOLS FOR WORKING IN THE HAND, WITH NON-ELECTRIC MOTOR, NES","UN","","05","0","15","10","3","00","0","0"
"5362.0","84679100","--Parts of chain saws","UN","","05","0","15","10","3","0","0","0"
"5363.0","84679200","--Parts of pneumatic tools","UN","","05","0","15","10","3","00","0","0"
"5364.0","84679900","--other Parts of hand-tools, with non-electric motor, nes","UN","","05","0","15","10","3","0","0","0"
"5365.0","84681000","-HAND-HELD BLOW PIPES FOR SOLDERING, BRAZING OR WELDING","UN","","05","0","15","10","3","0","0","0"
"5366.0","84682000","-other GAS-OPERATED MACHINERY AND APPARATUS, FOR SOLDERING, BRAZING...","UN","","05","0","15","10","3","0","0","0"
"5367.0","84688000","-other MACHINERY AND APPARATUS FOR SOLDERING, BRAZING OR WELDING, NES","UN","","05","0","15","10","3","0","0","0"
"5368.0","84689000","-Parts of soldering, brazing or welding machinery and apparatus","UN","","05","0","15","10","3","0","0","0"
"5369.0","84690000","--Typewriters other than printers of heading 84.43; word-processing machines","UN","","10","0","15","10","3","0","0","0"
"5370.0","84691100","Word-processing machines","UN","","10","0","15","10","3","0","0","0"
"5371.0","84691200","Automatic typewriters (excl. printers of heading 8471)","UN","","10","0","15","10","3","0","0","0"
"5372.0","84692000","Typewriters, electric, (excl. automatic, or printers of 8471)","UN","","10","0","15","10","3","0","0","0"
"5373.0","84693000","Typewriters, non-electric","UN","","10","0","15","10","3","0","0","0"
"5374.0","84701000","-ELEC. CALCULATRS OPERATNG WITH'T EXTERN.ELEC.POWER;POCKET-SIZE DATA RECDRS","UN","","20","0","15","10","3","0","0","0"
"5375.0","84702100","-other ELECTRONIC CALCULATING MACHINES:-- incorporating WITH A PRINTING DEVICE","UN","","20","0","15","10","3","0","0","0"
"5376.0","84702900","--other ELECTRONIC CALCULATING MACHINES, NES, WITHOUT A PRINTING DEVICE","UN","","20","0","15","10","3","0","0","0"
"5377.0","84703000","-other CALCULATING MACHINES (EXCL. ELECTRONIC)","UN","","20","0","15","10","3","0","0","0"
"5378.0","84704000","ACCOUNTING MACHINES","UN","","20","0","15","10","3","0","0","0"
"5379.0","84705000","-CASH REGISTERS","UN","","20","0","15","10","3","0","0","0"
"5380.0","84709000","-other POSTAGE-FRANKING MACHINES, TICKET-ISSUING MACHINES, ETC","UN","","20","0","15","10","3","0","0","0"
"5381.0","84711000","ANALOGUE OR HYBRID AUTOMATIC DATA PROCESSING MACHINES","UN","","05","0","15","10","3","0","0","0"
"5382.0","84713000","PORTABLE DIGITAL ADP MACHINES,WT<=10 KG,COMP.AT LEAST CPU,KEYBOARD&DISPLAY","UN","","05","0","15","0","3","0","0","0"
"5383.0","84713010","---Lap top computers or not book computers","UN","","00","0","15","0","3","0","0","0"
"5384.0","84713090","---Other portable automatic data processing machines, weighing<10 kg","UN","","00","0","15","0","3","0","0","0"
"5385.0","84714100","NONPORTABLE ADP MACHINES,COMPRISNG AT LEAST CPU & I/O UNIT...(COMPUTERS)","UN","","05","0","15","0","3","0","0","0"
"5386.0","84714110","---Desk top Computers","UN","","00","0","15","0","3","0","0","0"
"5387.0","84714190","---Other","UN","","00","0","15","0","3","0","0","0"
"5388.0","84714900","---other Non-portable ADP machines, nes, presented in the form of systems","UN","","00","0","15","0","3","0","0","0"
"5389.0","84715000","-DIGITAL PROCESSING M/CS (EXC.847141&49) COMP.<=2UNITS STORAGE/INPUT/OUTPUT","UN","","00","0","15","0","3","0","0","0"
"5390.0","84716000","ADP INPUT/OUTPUT UNITS WHETHER/NOT CONTAING. STORAGE UNITS IN SAME HOUSING","UN","","05","0","15","0","3","0","0","0"
"5391.0","84716010","---Key board","UN","","00","0","15","0","3","0","0","0"
"5392.0","84716020","---Mouse","UN","","00","0","15","0","3","0","0","0"
"5393.0","84716030","---Scanners","UN","","00","0","15","0","3","0","0","0"
"5394.0","84716040","--Monitors","UN","","00","0","15","0","3","0","0","0"
"5395.0","84716090","---Other input or output unit","UN","","00","0","15","0","3","0","0","0"
"5396.0","84717000","-Automatic data processing machine storage units","UN","","00","0","15","0","3","0","0","0"
"5397.0","84718000","-other Units of automatic data processing machines nes","UN","","00","0","15","0","3","0","0","0"
"5398.0","84719000","-other MAGNETIC/OPTICAL READERS;MACHINES FOR TRANSCRIBING DATA ONTO DATAMEDIA NES","UN","","00","0","15","0","3","0","0","0"
"5399.0","84721000","-HECTOGRAPH OR STENCIL DUPLICATING MACHINES","UN","","20","0","15","10","3","0","0","0"
"5400.0","84722000","ADDRESSING MACHINES AND ADDRESS PLATE EMBOSSING MACHINES","UN","","20","0","15","10","3","0","0","0"
"5401.0","84723000","-MACHINES FOR DEALING WITH MAIL","UN","","20","0","15","10","3","0","0","0"
"5402.0","84729000","-other OFFICE MACHINES, NES(INCL. COIN-SORTING/COUNTING/WRAPPING MACHINES...)","UN","","20","0","15","10","3","05","0","0"
"5403.0","84731000","-Parts and accessories of the machines of 84.69","UN","","20","0","15","10","3","0","0","0"
"5404.0","84732100","--Parts and accessories of the electronic calculating of 84.70","UN","","20","0","15","10","3","0","0","0"
"5405.0","84732900","--other Parts and accessories of machines of 8470.30 to 8470.90","UN","","20","0","15","10","3","00","0","0"
"5406.0","84733000","Parts and accessories of the machines of heading 84.71","","","10","0","15","10","3","0","0","0"
"5407.0","84733010","--- Clearly Identifiable Computer Parts and Accessories","UN","","00","0","15","0","3","0","0","0"
"5408.0","84733090","--- OTHER PARTS AND ACCESSORIES OF MACHINES OF 84.71","UN","","10","0","15","10","3","0","0","0"
"5409.0","84734000","-Parts and accessories of the machines of 84.72","UN","","20","0","15","10","3","0","0","0"
"5410.0","84735000","-PARTS & ACCESS'S EQUALLY SUITBLE FOR USE WTH MACHINES OF>=2 HDGS 8469/8472","UN","","20","0","15","10","3","0","0","0"
"5411.0","84741000","-SORTING, SCREENING, SEPARATING OR WASHING MACHINES FOR EARTH, STONE...","UN","","05","0","15","10","3","0","0","0"
"5412.0","84742000","-CRUSHING OR GRINDING MACHINES FOR EARTH, STONE, ORES, ETC","UN","","05","0","15","10","3","0","0","0"
"5413.0","84743100","--CONCRETE OR MORTAR MIXERS","UN","","05","0","15","10","3","0","0","0"
"5414.0","84743200","--MACHINES FOR MIXING MINERAL SUBSTANCES WITH BITUMEN","UN","","05","0","15","10","3","0","0","0"
"5415.0","84743900","--other MIXING OR KNEADING MACHINES FOR EARTH, STONE, ORES, ETC","UN","","05","0","15","10","3","0","0","0"
"5416.0","84748000","-OTHER MACHINERY FOR EARTH, STONE, ORES, ETC, NES","UN","","05","0","15","10","3","0","0","0"
"5417.0","84749000","-Parts of machinery of 84.74","UN","","05","0","15","10","3","0","0","0"
"5418.0","84751000","-MACHINES FOR ASSEMBLING ELECTRIC LAMPS, TUBES... IN GLASS ENVELOPES","UN","","05","0","15","10","3","0","0","0"
"5419.0","84752100","--Machines for making optical fibres and preforms thereof","UN","","05","0","15","10","3","0","0","0"
"5420.0","84752900","--other MACHINES FOR MANUFACTURING/HOT WORKING GLASS/GLASSWARE(EXC.OPTICAL FIBRES)","UN","","05","0","15","10","3","0","0","0"
"5421.0","84759000","-Parts of machines of 84.75","UN","","05","0","15","10","3","0","0","0"
"5422.0","84762100","--Automatic beverage-vending machines, with heating or refrigerating devices","UN","","30","0","15","10","3","0","0","0"
"5423.0","84762900","--other AUTOMATIC BEVERAGE-VENDING MACHINES,WITHOUT HEATING/REFRIGERATING DEVICES","UN","","30","0","15","10","3","0","0","0"
"5424.0","84768100","--AUTOMATIC VENDING MACHINES WTH HEATNG/REFRIGERTNG DEVICES(EXC.BEV.MACHINES","UN","","30","0","15","10","3","0","0","0"
"5425.0","84768900","--othef Automatic vending machines without heating/refrigerating devices,nes","UN","","30","0","15","10","3","0","0","0"
"5426.0","84769000","-Parts for automatic goods-vending machines","UN","","20","0","15","10","3","0","0","0"
"5427.0","84771000","-INJECTION-MOULDING MACHINES FOR WORKING RUBBER OR PLASTICS, ETC","UN","","05","0","15","10","3","0","0","0"
"5428.0","84772000","-EXTRUDERS FOR WORKING RUBBER OR PLASTICS AND MAKING PRODUCTS THEREOF","UN","","05","0","15","10","3","0","0","0"
"5429.0","84773000","-BLOW MOULDING MACHINES FOR WORKING RUBBER OR PLASTICS, ETC","UN","","05","0","15","10","3","0","0","0"
"5430.0","84774000","-VACUUM MOULDING MACHINES AND OTHER THERMOFORMING MACHINES FOR RUBBER...","UN","","05","0","15","10","3","0","0","0"
"5431.0","84775100","-MACHINERY FOR MOULDING OR RETREADING PNEUMATIC TYRES...","UN","","05","0","15","10","3","0","0","0"
"5432.0","84775900","--other MACHINERY FOR MOULDING OR FORMING RUBBER OR PLASTICS, ETC, NES","UN","","05","0","15","10","3","0","0","0"
"5433.0","84778000","-other MACHINERY FOR WORKING RUBBER/PLASTICS OR MAKING PRODUCTS THEREOF, NES","UN","","05","0","15","10","3","0","0","0"
"5434.0","84779000","-Parts of machinery for working rubber or plastics, etc","UN","","05","0","15","10","3","0","0","0"
"5435.0","84781000","-MACHINERY FOR PREPARING OR MAKING UP TOBACCO, NES","UN","","05","0","15","10","3","0","0","0"
"5436.0","84789000","-Parts of machinery preparing or making up tobacco","UN","","05","0","15","10","3","0","0","0"
"5437.0","84791000","-MACHINERY FOR PUBLIC WORKS, BUILDING..., HAVING INDIVIDUAL FUNCTIONS","UN","","05","0","15","10","3","0","0","0"
